,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0028,0.9073047674162706,0.9151864573110892,-1.0,0.9151864573110892
Case-0029,0.7530474019367723,0.7556639441253716,-1.0,0.7556639441253716
Case-0030,0.8331019779699159,0.8441401182067176,-1.0,0.8441401182067176
Case-0031,0.809915625167362,0.8122663343421755,-1.0,0.8122663343421755
Case-0032,0.7776163317584794,0.7885824764170987,-1.0,0.7885824764170987
Case-0033,0.8864204791863456,0.8720974495622383,-1.0,0.8720974495622383
Case-0034,0.8546935343216644,0.8521388784923274,-1.0,0.8521388784923274
Case-0035,0.8782632654949899,0.8792055747353402,-1.0,0.8792055747353402
Case-0036,0.7908561376222636,0.7917696038063867,-1.0,0.7917696038063867
Case-0037,0.9018684783167418,0.901209044279284,-1.0,0.901209044279284
Case-0038,0.7942623228406455,0.7962320405068497,-1.0,0.7962320405068497
Case-0039,0.9033942190532064,0.8898748024796402,-1.0,0.8898748024796402
Case-0040,0.8760261510229367,0.8800513224959684,-1.0,0.8800513224959684
Case-0041,0.860099418434647,0.8642102622704089,-1.0,0.8642102622704089
Case-0042,0.8713611403894208,0.8643629446706267,-1.0,0.8643629446706267
Case-0043,0.8927604091942629,0.8956102572207515,-1.0,0.8956102572207515
Case-0044,0.8354331410842681,0.8441318825744651,-1.0,0.8441318825744651
Case-0045,0.8207339087985152,0.8182705558107487,-1.0,0.8182705558107487
Case-0046,0.8600724592846193,0.8658053761200251,-1.0,0.8658053761200251
Case-0047,0.873451492622253,0.8643377326376294,-1.0,0.8643377326376294
Case-0048,0.8487463905460929,0.8527562677298167,-1.0,0.8527562677298167
Case-0049,0.8597022796700399,0.8709306894779796,-1.0,0.8709306894779796
Case-0050,0.393219003974079,0.3948678861788618,-1.0,0.3948678861788618
Case-0051,0.7846560891791619,0.7703952235020607,-1.0,0.7703952235020607
Case-0053,0.8282557547670152,0.8201434173183995,-1.0,0.8201434173183995
Case-0054,0.900963694085431,0.8934530198068105,-1.0,0.8934530198068105
Case-0055,0.9094827077953472,0.9066140906816612,-1.0,0.9066140906816612
Case-0056,0.6679000878114643,0.6881339211394395,-1.0,0.6881339211394395
Case-0057,0.6938667736615559,0.7057874900340654,-1.0,0.7057874900340654
Case-0058,0.5913543967501275,0.5801463224185636,-1.0,0.5801463224185636
Case-0059,0.8340558026994944,0.8326754623121012,-1.0,0.8326754623121012
