,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0378,0.8406953922185826,0.8313279132791328,-1.0,0.8313279132791328
Case-0379,0.7742199513015366,0.7630051473004053,-1.0,0.7630051473004053
Case-0380,0.6780634011988983,0.6980633802816901,-1.0,0.6980633802816901
Case-0381,0.36493668907300303,0.3448095983307251,-1.0,0.3448095983307251
Case-0382,0.7689239653823509,0.7638381201044386,-1.0,0.7638381201044386
Case-0383,0.2757559665125578,0.2793423124016092,-1.0,0.2793423124016092
Case-0384,0.8901269653043282,0.8838066334272707,-1.0,0.8838066334272707
Case-0385,0.8704374398732386,0.8613791716928025,-1.0,0.8613791716928025
Case-0386,0.6078942708584859,0.6090194022024121,-1.0,0.6090194022024121
Case-0387,0.21532702656474087,0.2263214670981661,-1.0,0.2263214670981661
Case-0388,0.7582079686275675,0.752355958487415,-1.0,0.752355958487415
Case-0389,0.4543025696295876,0.4626644432091903,-1.0,0.4626644432091903
Case-0390,0.8049156567058315,0.7819053325344517,-1.0,0.7819053325344517
Case-0391,0.8216284892591156,0.7932816537467701,-1.0,0.7932816537467701
Case-0392,0.0956962920795636,0.0966338880484115,-1.0,0.0966338880484115
Case-0393,0.2677336366344409,0.2766110213606175,-1.0,0.2766110213606175
Case-0394,0.6235025875287503,0.6260256410256411,-1.0,0.6260256410256411
Case-0395,0.8442399629877141,0.8194507661963283,-1.0,0.8194507661963283
Case-0396,0.2985539906103286,0.3034738141421266,-1.0,0.3034738141421266
Case-0397,0.5357734982782808,0.5191588785046729,-1.0,0.5191588785046729
Case-0398,0.734743584157553,0.7318830343268823,-1.0,0.7318830343268823
Case-0399,0.5802200563365381,0.591321243523316,-1.0,0.591321243523316
Case-0400,0.7994394529863121,0.7991710121674019,-1.0,0.7991710121674019
Case-0401,0.4882591151050312,0.4947613504074505,-1.0,0.4947613504074505
Case-0402,0.7882761993368163,0.7868068833652008,-1.0,0.7868068833652008
Case-0403,0.4561482042629386,0.4766121707538602,-1.0,0.4766121707538602
Case-0404,0.4169835130617195,0.4079561042524005,-1.0,0.4079561042524005
Case-0405,0.6061463046757164,0.6085674375291014,-1.0,0.6085674375291014
Case-0406,0.3775839793281654,0.382413350449294,-1.0,0.382413350449294
Case-0407,0.4223146618920463,0.42106592573882295,-1.0,0.42106592573882295
Case-0408,0.7629127105212484,0.7538663679834575,-1.0,0.7538663679834575
Case-0409,0.7592289085514632,0.7597761550535727,-1.0,0.7597761550535727
Case-0410,0.6086466980109863,0.6156567210089203,-1.0,0.6156567210089203
Case-0411,0.7314144467093086,0.7220555138784697,-1.0,0.7220555138784697
Case-0412,0.3356093434387031,0.3248031496062992,-1.0,0.3248031496062992
Case-0413,0.5772576251742283,0.5946741262806075,-1.0,0.5946741262806075
Case-0414,0.8498916044895634,0.8116370808678501,-1.0,0.8116370808678501
Case-0415,0.2660432645723158,0.27167630057803466,-1.0,0.27167630057803466
Case-0416,0.7715109076218691,0.7496486131934033,-1.0,0.7496486131934033
Case-0417,0.678224465384952,0.6824945066443444,-1.0,0.6824945066443444
Case-0418,0.10849259087553016,0.11631246410109132,-1.0,0.11631246410109132
Case-0419,0.4159147012564969,0.4402836250830933,-1.0,0.4402836250830933
Case-0420,0.7096601931166765,0.6996278659055789,-1.0,0.6996278659055789
Case-0421,0.6901626682052523,0.6864940517844647,-1.0,0.6864940517844647
Case-0422,0.5640567986117068,0.5567250615317794,-1.0,0.5567250615317794
