,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0449,0.900868136625004,0.8862040600487676,-1.0,0.8862040600487676
Case-0450,0.9003605414503019,0.9059292170982074,-1.0,0.9059292170982074
Case-0451,0.7978539547855301,0.7991142850518212,-1.0,0.7991142850518212
Case-0452,0.8046628362166941,0.7956713437967944,-1.0,0.7956713437967944
Case-0453,0.8875222151523795,0.8668677537939485,-1.0,0.8668677537939485
Case-0454,0.7355140186915888,0.7303203314470493,-1.0,0.7303203314470493
Case-0455,0.8009160793935475,0.7977992940768031,-1.0,0.7977992940768031
Case-0456,0.6583135669251662,0.6651144225651943,-1.0,0.6651144225651943
Case-0457,0.8831055660064181,0.8817443739408032,-1.0,0.8817443739408032
Case-0458,0.7811625185763024,0.7789740207238451,-1.0,0.7789740207238451
Case-0459,0.8162238611513584,0.8102135098014733,-1.0,0.8102135098014733
Case-0460,0.5648850307102153,0.574248460702644,-1.0,0.574248460702644
Case-0461,0.6631514115076284,0.657585872725315,-1.0,0.657585872725315
Case-0462,0.7776330799964578,0.7699975137309857,-1.0,0.7699975137309857
Case-0463,0.8699111753300763,0.8652397491993324,-1.0,0.8652397491993324
Case-0464,0.9104498351263676,0.922441518776464,-1.0,0.922441518776464
Case-0465,0.8055391415788625,0.7848507278559093,-1.0,0.7848507278559093
Case-0466,0.8311749482139511,0.8340581317949856,-1.0,0.8340581317949856
Case-0467,0.8783227672116561,0.8569418170073363,-1.0,0.8569418170073363
Case-0468,0.8415058536618782,0.8398666901573878,-1.0,0.8398666901573878
Case-0469,0.6982489125650037,0.6817811389640447,-1.0,0.6817811389640447
Case-0470,0.7841597695580319,0.7856837606837607,-1.0,0.7856837606837607
Case-0471,0.7677020844658466,0.7559459039328462,-1.0,0.7559459039328462
Case-0472,0.7012614444186713,0.7024308097818128,-1.0,0.7024308097818128
Case-0473,0.7183236008325624,0.721959140911472,-1.0,0.721959140911472
Case-0474,0.8531356118856407,0.8644398839431038,-1.0,0.8644398839431038
Case-0475,0.8013508630513939,0.8052441229656421,-1.0,0.8052441229656421
Case-0476,0.35879976832944743,0.3663992219790907,-1.0,0.3663992219790907
Case-0477,0.634863860376787,0.6329171741778319,-1.0,0.6329171741778319
Case-0478,0.7852306251463358,0.7811219538494717,-1.0,0.7811219538494717
Case-0479,0.8741902804897145,0.8651798521460885,-1.0,0.8651798521460885
Case-0480,0.7312174983128895,0.7249179194746846,-1.0,0.7249179194746846
Case-0481,0.4944067161805963,0.491670522906062,-1.0,0.491670522906062
Case-0482,0.8503204421243536,0.8361969457749001,-1.0,0.8361969457749001
Case-0483,0.8250314957623883,0.8120355228020784,-1.0,0.8120355228020784
Case-0484,0.5704933910665452,0.5685574755822691,-1.0,0.5685574755822691
Case-0485,0.8448446159540036,0.8340952497053923,-1.0,0.8340952497053923
Case-0486,0.5618344018422159,0.5538868577202011,-1.0,0.5538868577202011
Case-0487,0.8521845810511666,0.8442023326043945,-1.0,0.8442023326043945
Case-0488,0.7118158376310099,0.7049368748091878,-1.0,0.7049368748091878
Case-0489,0.7375891919852728,0.7287695729925415,-1.0,0.7287695729925415
Case-0490,0.8045253317484211,0.7813724221498065,-1.0,0.7813724221498065
Case-0491,0.4650828240841269,0.44528802506233617,-1.0,0.44528802506233617
Case-0492,0.8582917050391167,0.8481307941359825,-1.0,0.8481307941359825
Case-0493,0.8588623449624244,0.8452097321493033,-1.0,0.8452097321493033
Case-0494,0.7776630485491245,0.7683196632851285,-1.0,0.7683196632851285
Case-0495,0.8368483816832802,0.8230585548172757,-1.0,0.8230585548172757
Case-0496,0.8382808570353745,0.8137161493642127,-1.0,0.8137161493642127
Case-0497,0.8395951170023009,0.8349182468490973,-1.0,0.8349182468490973
Case-0498,0.8402790327296341,0.8306832180422629,-1.0,0.8306832180422629
Case-0499,0.5974358550045922,0.5931838950706875,-1.0,0.5931838950706875
Case-0500,0.7041918938286791,0.7081435598469666,-1.0,0.7081435598469666
Case-0501,0.5186525022327402,0.5129879970902037,-1.0,0.5129879970902037
Case-0502,0.7314774529480288,0.7238655096264502,-1.0,0.7238655096264502
Case-0503,0.8391878337524369,0.8439891044867479,-1.0,0.8439891044867479
Case-0504,0.7989022934819104,0.7913128721149826,-1.0,0.7913128721149826
Case-0505,0.7238587891798185,0.7157560749110045,-1.0,0.7157560749110045
Case-0506,0.8217557675374922,0.8080033928084578,-1.0,0.8080033928084578
Case-0507,0.6188348794496469,0.613212235668315,-1.0,0.613212235668315
Case-0508,0.8811845303239194,0.8642009049224135,-1.0,0.8642009049224135
Case-0509,0.8051426579996059,0.7873604965990887,-1.0,0.7873604965990887
