,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0114,0.7453883152557463,0.7512398594278582,-1.0,0.7512398594278582
Case-0115,0.7082164392005627,0.7100921882581271,-1.0,0.7100921882581271
Case-0116,0.2420495102010274,0.2472542889209556,-1.0,0.2472542889209556
Case-0117,0.11502393223218282,0.11892773562158712,-1.0,0.11892773562158712
Case-0118,0.6673216873746048,0.6664681357951161,-1.0,0.6664681357951161
Case-0119,0.3088596076472215,0.31938125568698816,-1.0,0.31938125568698816
Case-0120,0.5141805835403868,0.5119985581131881,-1.0,0.5119985581131881
Case-0121,0.44498722605884,0.4501934532948474,-1.0,0.4501934532948474
Case-0122,0.3060394481751004,0.2884338923981704,-1.0,0.2884338923981704
Case-0123,0.7360937063495231,0.7360889521612135,-1.0,0.7360889521612135
Case-0124,0.18113182393849844,0.18362451961078247,-1.0,0.18362451961078247
Case-0125,0.7864822291242322,0.7840525793650793,-1.0,0.7840525793650793
Case-0126,0.5676294911881331,0.5928237966623142,-1.0,0.5928237966623142
Case-0127,0.7723797469536829,0.7841418439716312,-1.0,0.7841418439716312
Case-0128,0.5864239678918179,0.5976031501455229,-1.0,0.5976031501455229
Case-0129,0.732315717249874,0.7435401166298009,-1.0,0.7435401166298009
Case-0130,0.6631859793537245,0.6725011442731104,-1.0,0.6725011442731104
Case-0131,0.3719542843465773,0.3810097910273272,-1.0,0.3810097910273272
Case-0132,0.7902870282001555,0.7904532924326901,-1.0,0.7904532924326901
Case-0133,0.38152614962096704,0.3881463666036764,-1.0,0.3881463666036764
Case-0134,0.7979492545552668,0.7956449333871619,-1.0,0.7956449333871619
Case-0135,0.7150540680545213,0.7237943305927108,-1.0,0.7237943305927108
Case-0136,0.6835225014353222,0.7003651910572727,-1.0,0.7003651910572727
Case-0137,0.30680887422291625,0.30665589779360475,-1.0,0.30665589779360475
Case-0138,0.2397032190220249,0.2501579489907891,-1.0,0.2501579489907891
Case-0139,0.3323493895075809,0.3364423008724023,-1.0,0.3364423008724023
Case-0140,0.4050201147633007,0.4097193636649798,-1.0,0.4097193636649798
Case-0141,0.7857417105039206,0.7799583082572328,-1.0,0.7799583082572328
Case-0142,0.3728877415753855,0.37636094168614265,-1.0,0.37636094168614265
Case-0143,0.6376163937916709,0.6503292653455776,-1.0,0.6503292653455776
Case-0144,0.8002452703441596,0.7886213814846661,-1.0,0.7886213814846661
Case-0145,0.4909046493899229,0.50725719285604,-1.0,0.50725719285604
Case-0146,0.4243389291639328,0.4287700465597517,-1.0,0.4287700465597517
Case-0147,0.7034414057396682,0.6960477206078379,-1.0,0.6960477206078379
Case-0148,0.6656899976931789,0.6769662921348315,-1.0,0.6769662921348315
Case-0149,0.6158821040600909,0.6265266982941354,-1.0,0.6265266982941354
Case-0150,0.4876130705736236,0.5070989115002367,-1.0,0.5070989115002367
Case-0151,0.44314191793094815,0.434956596687804,-1.0,0.434956596687804
Case-0152,0.7923566816381488,0.8018777371168037,-1.0,0.8018777371168037
Case-0153,0.18374202749277027,0.19065520945220196,-1.0,0.19065520945220196
Case-0154,0.4314615643811415,0.4273208299858714,-1.0,0.4273208299858714
Case-0155,0.3928185197701926,0.3987555184760316,-1.0,0.3987555184760316
Case-0156,0.5494958383091054,0.5573767519445905,-1.0,0.5573767519445905
Case-0157,0.1941636488858279,0.21206344883926748,-1.0,0.21206344883926748
Case-0158,0.6822731766701031,0.7029458496156654,-1.0,0.7029458496156654
Case-0159,0.6505594463952137,0.6621828839845494,-1.0,0.6621828839845494
Case-0160,0.7457241446088572,0.7448643969994229,-1.0,0.7448643969994229
Case-0161,0.19379221230852106,0.19844308590527365,-1.0,0.19844308590527365
Case-0162,0.2597403807335176,0.27668363636363635,-1.0,0.27668363636363635
Case-0163,0.25156510948768906,0.22904970647799225,-1.0,0.22904970647799225
Case-0164,0.7221935079967096,0.7214200026658373,-1.0,0.7214200026658373
Case-0165,6.798188962460401e-06,1.5227189669874526e-05,-1.0,1.5227189669874526e-05
Case-0166,0.668505982818898,0.667884497178731,-1.0,0.667884497178731
Case-0167,0.4053964554317992,0.40687667771987995,-1.0,0.40687667771987995
Case-0168,0.6371846546883181,0.6487515323569263,-1.0,0.6487515323569263
Case-0169,0.4156312476860422,0.4180633995263254,-1.0,0.4180633995263254
Case-0170,0.5516457378712092,0.5480946067319619,-1.0,0.5480946067319619
Case-0171,0.6242224129492626,0.6315368138644281,-1.0,0.6315368138644281
Case-0172,0.6149090056024079,0.6144563567826896,-1.0,0.6144563567826896
Case-0173,0.7190397631685338,0.7049383427451884,-1.0,0.7049383427451884
Case-0174,0.051269843747561,0.049997570574802,-1.0,0.049997570574802
Case-0175,0.7008849663568985,0.6969462840323768,-1.0,0.6969462840323768
Case-0176,0.5000126553443519,0.5097637149436891,-1.0,0.5097637149436891
Case-0177,0.8296471539102688,0.8350599642766011,-1.0,0.8350599642766011
Case-0178,0.2701068997604097,0.2680585880640466,-1.0,0.2680585880640466
Case-0179,0.32604352521827884,0.3351601716904721,-1.0,0.3351601716904721
Case-0180,0.4012394360711921,0.3984712662077797,-1.0,0.3984712662077797
Case-0181,0.28974847650643515,0.2923633731451321,-1.0,0.2923633731451321
Case-0182,0.3955390370090815,0.3977780983984995,-1.0,0.3977780983984995
Case-0183,0.7841998915409358,0.7972560975609756,-1.0,0.7972560975609756
Case-0184,0.3526463330551221,0.3568606721566882,-1.0,0.3568606721566882
Case-0185,0.6305915358932922,0.6154038760078121,-1.0,0.6154038760078121
Case-0186,0.630997632103689,0.6336976552074728,-1.0,0.6336976552074728
Case-0187,0.11162724353885033,0.11341571050308916,-1.0,0.11341571050308916
Case-0188,0.7291839540269744,0.710919561862461,-1.0,0.710919561862461
Case-0189,0.6443651694503001,0.6402334476391454,-1.0,0.6402334476391454
Case-0190,0.7035057358975074,0.7195152953139564,-1.0,0.7195152953139564
Case-0191,0.5960300297348439,0.6025765496639283,-1.0,0.6025765496639283
Case-0192,0.3923541894411935,0.3985334918747523,-1.0,0.3985334918747523
Case-0193,0.7481437582017525,0.7504346047653134,-1.0,0.7504346047653134
Case-0194,0.5950026219000157,0.6054324197126913,-1.0,0.6054324197126913
Case-0195,0.6371385306760453,0.651556817173778,-1.0,0.651556817173778
Case-0196,0.7050156687696899,0.7143438350242836,-1.0,0.7143438350242836
Case-0197,0.7675713895849356,0.7734691833975867,-1.0,0.7734691833975867
Case-0198,0.4034653603294823,0.4181414417492313,-1.0,0.4181414417492313
Case-0199,0.7048979460226357,0.7027936066712995,-1.0,0.7027936066712995
Case-0200,0.5389591828155871,0.55390188974836,-1.0,0.55390188974836
Case-0201,0.6098008140183908,0.6120292263790021,-1.0,0.6120292263790021
Case-0202,0.7349641366020768,0.7282599638939036,-1.0,0.7282599638939036
Case-0203,0.3867725150813927,0.3902760219131901,-1.0,0.3902760219131901
Case-0204,0.7262554196967264,0.7050611316462895,-1.0,0.7050611316462895
Case-0205,0.2182314173772294,0.21981884975931087,-1.0,0.21981884975931087
Case-0206,0.6860138506319053,0.6805857946843035,-1.0,0.6805857946843035
Case-0207,0.8131435984756344,0.8062280893952674,-1.0,0.8062280893952674
Case-0208,0.6632969375259391,0.6758245216515609,-1.0,0.6758245216515609
Case-0209,0.7116520075280118,0.7120291876810817,-1.0,0.7120291876810817
Case-0210,0.778218683464828,0.7854216563721165,-1.0,0.7854216563721165
Case-0211,0.6681126068332552,0.6731785891293574,-1.0,0.6731785891293574
Case-0212,0.1286516625105788,0.13391163672877385,-1.0,0.13391163672877385
Case-0213,0.8253571551516403,0.8375793518209155,-1.0,0.8375793518209155
Case-0214,0.5513492757910904,0.5464369495827405,-1.0,0.5464369495827405
Case-0215,0.13592425479949566,0.14981984613886454,-1.0,0.14981984613886454
Case-0216,0.2463575319903712,0.2328496898279129,-1.0,0.2328496898279129
Case-0217,0.7508501674296041,0.7355261018051715,-1.0,0.7355261018051715
Case-0219,0.33577272103817035,0.3363725284706211,-1.0,0.3363725284706211
Case-0220,0.8510054080172462,0.8562906337072231,-1.0,0.8562906337072231
Case-0221,0.7472338793856379,0.7356348702881373,-1.0,0.7356348702881373
Case-0222,0.7969334109684987,0.789516580917936,-1.0,0.789516580917936
Case-0223,0.5234955720280009,0.5490202265627465,-1.0,0.5490202265627465
Case-0224,0.4901576963887161,0.4991585324806462,-1.0,0.4991585324806462
Case-0225,0.2702038071083772,0.27506767581901553,-1.0,0.27506767581901553
Case-0226,0.4901424761036915,0.4984103512014788,-1.0,0.4984103512014788
Case-0227,0.5702405692067238,0.5811906672940135,-1.0,0.5811906672940135
Case-0228,0.5607606156963165,0.5628087704690535,-1.0,0.5628087704690535
Case-0229,0.6695037028849342,0.672851997942034,-1.0,0.672851997942034
Case-0231,0.5182254807601577,0.5181329998528763,-1.0,0.5181329998528763
Case-0233,0.7342525706487212,0.7208278948349804,-1.0,0.7208278948349804
Case-0234,0.5727037251627416,0.5665596187713664,-1.0,0.5665596187713664
Case-0235,0.2033777235853735,0.2008357828381202,-1.0,0.2008357828381202
Case-0236,0.2639225992199662,0.2617103942026455,-1.0,0.2617103942026455
Case-0239,0.4809735865531543,0.4723561390911888,-1.0,0.4723561390911888
Case-0240,0.2649835994017473,0.2681295292150205,-1.0,0.2681295292150205
Case-0241,0.4474632593226434,0.4518300809951813,-1.0,0.4518300809951813
Case-0242,0.5801813332747383,0.5772876061701718,-1.0,0.5772876061701718
Case-0243,0.6860797048762755,0.6834458690539412,-1.0,0.6834458690539412
Case-0244,0.3993110643581431,0.3941306191687871,-1.0,0.3941306191687871
Case-0245,0.7518316986101965,0.7422536403657297,-1.0,0.7422536403657297
Case-0246,0.6428635547576301,0.6373865954005205,-1.0,0.6373865954005205
Case-0247,0.6343476362129074,0.6195195022181252,-1.0,0.6195195022181252
Case-0248,0.8067497407049835,0.8015913688469319,-1.0,0.8015913688469319
Case-0249,0.39542670609718655,0.3994075349402471,-1.0,0.3994075349402471
Case-0250,0.6778659249660229,0.6888576025744167,-1.0,0.6888576025744167
Case-0251,0.5698277601129694,0.5598941838369537,-1.0,0.5598941838369537
Case-0252,0.5416016247880894,0.5541591085773516,-1.0,0.5541591085773516
Case-0253,0.7516283696409032,0.7529599200274906,-1.0,0.7529599200274906
Case-0254,0.3308831674394316,0.3341635016499595,-1.0,0.3341635016499595
Case-0255,0.03630697991579381,0.03372350521986713,-1.0,0.03372350521986713
Case-0256,0.6834943730817324,0.6939820443280651,-1.0,0.6939820443280651
Case-0257,0.488946154518823,0.4854685899624445,-1.0,0.4854685899624445
Case-0258,0.7552842827880197,0.7467757292478144,-1.0,0.7467757292478144
Case-0259,0.43101176796893576,0.4324583253496839,-1.0,0.4324583253496839
Case-0260,0.6736495844875346,0.6715673776946829,-1.0,0.6715673776946829
Case-0261,0.7211138398921747,0.7289253472937879,-1.0,0.7289253472937879
