,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0545,0.7408081623343012,0.7529695203944421,-1.0,0.7529695203944421
Case-0546,0.620476307822291,0.6063934924737723,-1.0,0.6063934924737723
Case-0547,0.8611550449975489,0.8396182542410578,-1.0,0.8396182542410578
Case-0548,0.8995692307692308,0.8811559429621418,-1.0,0.8811559429621418
Case-0549,0.7747803509022818,0.76448141942607,-1.0,0.76448141942607
Case-0550,0.8680366277904791,0.8653894393578326,-1.0,0.8653894393578326
Case-0551,0.6944426856566093,0.6976117041032183,-1.0,0.6976117041032183
Case-0552,0.7998223735639476,0.7987604619133383,-1.0,0.7987604619133383
Case-0553,0.745392074076231,0.7431988083862627,-1.0,0.7431988083862627
Case-0554,0.8721021369821619,0.874497450988519,-1.0,0.874497450988519
Case-0555,0.7414652911841831,0.7362457065750736,-1.0,0.7362457065750736
Case-0556,0.9004027875867896,0.8970664209218224,-1.0,0.8970664209218224
Case-0557,0.8693889773280226,0.874278879977487,-1.0,0.874278879977487
Case-0558,0.6858253679010071,0.6882425352838453,-1.0,0.6882425352838453
Case-0559,0.8211636402752093,0.8250845871427543,-1.0,0.8250845871427543
Case-0560,0.7505803497574538,0.744500570311227,-1.0,0.744500570311227
Case-0561,0.9087825764240158,0.8946657162374885,-1.0,0.8946657162374885
Case-0562,0.8161152334181693,0.8174601128953269,-1.0,0.8174601128953269
Case-0563,0.8316258918764887,0.8275634882606613,-1.0,0.8275634882606613
Case-0564,0.7887345218558854,0.7948751226871943,-1.0,0.7948751226871943
Case-0565,0.8701549609183583,0.8606782447487626,-1.0,0.8606782447487626
Case-0566,0.7345836628629533,0.7342599681960068,-1.0,0.7342599681960068
Case-0567,0.8576524799782353,0.8476081394656988,-1.0,0.8476081394656988
Case-0568,0.7550110966287386,0.7618481313731942,-1.0,0.7618481313731942
AVG,0.7966299286257218,0.7883346689814019,-1.0,0.7883346689814019
