,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0418,0.1071556385988422,0.09126767205805117,22351.689891370628,1302.841509931273
Case-0419,0.3764747921396184,0.3708610575219497,47931.758010738566,4810.972251011223
Case-0420,0.19921283745261875,0.1918009271494559,30574.90858530897,17392.79577871252
Case-0421,0.15551247243358066,0.15439267354575684,25224.284608289687,2629.827560886835
Case-0422,0.3505734952523613,0.2424695050743255,39095.75457770319,19671.7794568768
Case-0423,0.1563216383278834,0.15303316282758206,24462.154177422726,14060.617589565545
Case-0424,0.1806183609626368,0.21066306065394436,21156.34923610404,1366.8675868568982
Case-0425,0.2796179539504081,0.3194893228434953,23491.6927870258,1424.2699884502233
Case-0426,0.4991505717884551,0.5144446813614435,47430.46586319809,28714.407725042838
Case-0428,0.1515003434887066,0.14234124273540644,24358.4926873565,14341.580944930725
Case-0429,0.3866936244036722,0.4507999313509344,39590.26773084517,21405.29198586181
Case-0430,0.22148051908115252,0.2159687875409907,34366.20328171268,20507.929758998103
Case-0431,0.1550530993944989,0.14697347594608853,25813.80729377207,1687.8456683002744
Case-0434,0.2756658889251277,0.2674445307719281,36576.90409261014,22012.54880744163
Case-0435,0.27481246025996353,0.2997546180875915,37487.39708221951,23193.13260428612
Case-0436,0.4770181257211722,0.4162742064611343,53908.83176252292,29238.96887716802
Case-0437,0.10166191916178756,0.07898151296597884,19462.981760254515,11959.147544871248
Case-0438,0.14924535111556134,0.16100172106998045,17817.188049745673,9773.839266122604
Case-0439,0.21385207966399308,0.2186493222296517,26991.198824802133,15455.58588342739
Case-0440,0.1885385296722764,0.25375813327350233,25593.055503397794,1701.6633039470526
Case-0441,0.3728163803535208,0.35930633715057786,41244.88938038263,2679.485771561401
Case-0442,0.2302834906666891,0.2737116684773072,27814.66435174079,15478.392487593794
Case-0444,0.2831274178700652,0.31565143939290724,26166.851568348837,14822.214881723987
Case-0445,0.1944961806444506,0.1961787481837363,34211.656536917355,19432.65391036438
Case-0446,0.2570132667244352,0.23948456548085836,24502.53178755208,1718.2342680787158
Case-0447,0.2390156349828922,0.294045204288612,28762.47159059875,1940.2136480295153
Case-0448,0.1131902417053964,0.1417392242930129,17823.01239970393,1053.7129590168283
Case-0449,0.2191847523650529,0.22548051482061635,30678.8058274764,16447.176931011596
Case-0450,0.3125470731285769,0.3296087048420904,17967.78993087352,10752.84287990855
Case-0451,0.2842184240431791,0.29540095846959497,23270.218391755592,12251.648501324222
Case-0452,0.317392870235654,0.3632953232115228,37398.84690735798,20197.046516755858
Case-0453,0.2792284711219982,0.2881064712144694,31034.14123187558,17048.15080881208
Case-0454,0.14799920820540868,0.1602550440112264,22858.15423432085,13059.031395934388
