,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0074,0.923992758120786,0.9175833352311978,8371.787981070709,9789.883707174462
Case-0076,0.9124381631695856,0.9171534215744064,6087.798370511297,4629.2908744212655
Case-0077,0.8540122686470362,0.8548289604442213,6793.851411386622,7303.701732683228
Case-0078,0.906173561122512,0.9062348157430375,5407.22211491261,3389.737010447861
Case-0080,0.9025005424595508,0.8992834083884658,13668.04225191011,11963.020437999761
Case-0081,0.9337229173652412,0.9320759068150269,10826.766553315909,6794.307911774385
Case-0082,0.8839585906474965,0.8827910806688563,7410.022806982445,9679.861930833518
Case-0083,0.9018907039826612,0.894407164889875,5709.209227204762,7504.719581703236
Case-0084,0.8697181659756025,0.8749163246893099,8511.20913854195,12962.299448786083
Case-0085,0.8912442826835867,0.890355467508924,10587.210586363151,7299.500188369064
Case-0086,0.9293483079156859,0.9281011763517948,9914.493683491859,7366.773242064671
Case-0087,0.8891283811838009,0.8910349823529907,7869.733985339021,8064.0033482135905
Case-0089,0.9279436017826704,0.9318405788062122,11678.731181082989,7342.06442358006
Case-0090,0.9109098317590538,0.9093806299310432,9929.390716453854,7126.340435314608
Case-0091,0.9244201116393856,0.920711843218002,8174.857858091479,6048.999917341709
Case-0092,0.816042575492519,0.8147156695999408,4730.938807467287,3019.8955279943048
Case-0093,0.839875612702904,0.8318257006474786,6743.462093020172,4467.77785929426
Case-0094,0.8840792485180884,0.8865597832934358,4846.840001485504,3290.2969470854755
Case-0095,0.8801818600104988,0.8873759804185685,7681.9061436599195,5222.768805911286
Case-0096,0.9305163779237164,0.9325819762566749,9724.050287817314,10333.742690816334
Case-0097,0.8935781675710972,0.8881627903830283,5296.612785545117,4109.301643831954
Case-0098,0.9228645859259628,0.9196727719454992,12493.570226320415,6991.4008610578185
Case-0099,0.8692227351011261,0.8708390320600493,10264.388486412625,7883.713528534632
Case-0100,0.9181483556394356,0.9177840348966824,8756.074805527875,6731.018793615124
Case-0101,0.9254109152985124,0.9164184889033944,8777.698730305114,5806.738499364337
Case-0102,0.9004053047326996,0.9098061523651162,9455.130617818033,4145.6594167876365
Case-0103,0.8802061614472588,0.8761258461971878,7232.212939342979,4505.583092120264
Case-0104,0.8914874566558679,0.899096748948381,8801.392787508123,5592.535650311046
Case-0105,0.8965112313284883,0.8916106709457426,7209.192326467646,6415.2009321610485
Case-0106,0.8933302260960433,0.8924592858610493,6760.388524337932,5277.775288888302
Case-0108,0.9091607253883766,0.8991141572126868,8870.965223694657,7460.951681923694
Case-0109,0.9140808019765024,0.9132338073009658,6956.83455315706,8708.80336211583
Case-0110,0.938649793762396,0.941481285690576,9220.621345657786,7532.731111622133
Case-0111,0.8830029430923323,0.8712453594330071,5851.522793256469,8567.670103359489
Case-0112,0.925095064281562,0.9199407096387209,9439.59257595369,6381.128896989937
Case-0113,0.9077313594045606,0.9015948515150062,8227.726842816308,5925.882550304216
Case-0114,0.8971611078667463,0.8976569319895247,7038.472916762556,5785.761056248349
Case-0115,0.8474770091963215,0.8302524508233485,4810.542069247498,3152.824289426863
Case-0116,0.8398845721380938,0.8243595033572152,8301.896168948393,11250.078621947492
Case-0117,0.8667932595345293,0.8681254452136112,4809.958211876688,6659.99489489294
Case-0118,0.8612484702912394,0.8604485306753737,7516.093599736501,6045.943268010377
Case-0119,0.8348189268590437,0.8483065274679146,8540.794342448482,5364.035514423817
Case-0120,0.9361633669642832,0.9343699549664372,12027.781216832971,8000.0438123800295
Case-0121,0.9197973302780904,0.917235127826942,10128.761819689511,11136.464699355896
Case-0122,0.9063104264712074,0.9085097231635472,8403.824367512687,8551.643000032216
Case-0123,0.8945665431549253,0.8946821334358239,7347.17176878287,8704.242184130679
Case-0124,0.863719628824677,0.8618093523958298,13150.223458177432,8631.369532119454
Case-0125,0.9145377312731804,0.8997480859471474,6875.469365796053,5155.059165518859
Case-0126,0.8649678685256896,0.8705124425235081,9942.95670311402,12412.383091090931
Case-0127,0.9168487668385032,0.9103981913141016,7148.471724781459,5378.233817899702
Case-0128,0.7705690366845012,0.7671273154954426,5718.685513297613,12463.18101449225
Case-0129,0.9099305541088976,0.910156702080874,6082.235197688427,4515.173750809598
Case-0130,0.9434658008555769,0.9328605395382222,13058.793244400496,11000.69975047042
Case-0131,0.9166694969667271,0.9080629397967162,6828.0126684123825,7475.661442307296
Case-0132,0.8962529901610272,0.8928088157235666,8901.750389670562,7934.183511868124
Case-0133,0.877630283911672,0.8856669173971109,5495.215373395296,5298.6966321917325
Case-0134,0.8362768967203768,0.8418471698578153,6963.712802808571,4674.88834091254
Case-0135,0.9068538463941463,0.9013890495368082,6499.657760220918,4335.107957133248
Case-0136,0.8746162913254709,0.8829830355802432,7910.91998442659,7036.89668817157
Case-0137,0.9137245544815076,0.9078127322835546,10010.508228856315,10885.4896077301
Case-0138,0.8971690687862092,0.896678358470712,12167.841180751826,10298.248928822804
