,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0546,0.6546280770581029,0.6683239409038491,-1.0,-1.0
Case-0547,0.8595732940960088,0.8575389018064747,-1.0,-1.0
Case-0548,0.5223966579366606,0.6133614438014923,-1.0,-1.0
Case-0549,0.9355666415139402,0.9294817050968864,-1.0,-1.0
Case-0550,0.9198097897875231,0.9193246909858306,-1.0,-1.0
Case-0551,0.35252732584588,0.3509188414800353,-1.0,-1.0
Case-0552,0.9154057096993544,0.9136124272142936,-1.0,-1.0
Case-0553,0.7375529410492802,0.7498040605738366,-1.0,-1.0
Case-0554,0.7932610575572071,0.7887182288058827,-1.0,-1.0
Case-0555,0.8067991734723999,0.7943640232572079,-1.0,-1.0
Case-0556,0.8904928368096588,0.8905609788334813,-1.0,-1.0
Case-0557,0.9003228451055502,0.8932709161643367,-1.0,-1.0
Case-0558,0.8106505940422154,0.8067125780134212,-1.0,-1.0
Case-0559,0.8803477673233873,0.883697352875435,-1.0,-1.0
Case-0560,0.8042631374182259,0.7966056572379367,-1.0,-1.0
Case-0561,0.8461746297813795,0.8367582455627447,-1.0,-1.0
Case-0562,0.8708785495267297,0.8756324992219827,-1.0,-1.0
Case-0563,0.9031936375626222,0.8996883364893064,-1.0,-1.0
Case-0564,0.8937050602124471,0.8907843504569453,-1.0,-1.0
Case-0565,0.8980277223624724,0.9008718776460628,-1.0,-1.0
Case-0566,0.8521363607654898,0.8507087939306339,-1.0,-1.0
Case-0567,0.87257797633363,0.8684594030264371,-1.0,-1.0
Case-0568,0.8314202185687765,0.8342488384099123,-1.0,-1.0
AVG,0.8279031081581606,0.825491717314015,-1.0,-1.0
